0 1:0.013794 2:0.00275923 3:-0.00110421 4:0.00456574 5:0.00645025 6:0.0632734 7:0.77264 8:0.178934 9:0.0484265 10:0.0142349 11:0.951574 12:0.255347 13:0.0379581
1 1:0.0636368 2:0.0297045 3:0.0195396 4:0.0365963 5:-0.00502578 6:0.0565019 7:0.378281 8:0.484629 9:0.13709 10:0.0392176 11:0.86291 12:0.429567 13:0.0779447
0 1:1.20047 2:-0.0568201 3:0.0182161 4:0.274837 5:-0.0375322 6:0.0212017 7:0.770383 8:0.216596 9:0.0130208 10:0.173493 11:0.986979 12:0.196742 13:0.0104784
0 1:0.471799 2:0.0263385 3:0.00484888 4:0.132655 5:-0.0377901 6:0.0128871 7:0.700642 8:0.295871 9:0.00348756 10:0.0480695 11:0.996512 12:0.641518 13:0.00267688
0 1:0.0299507 2:-0.00686911 3:-0.00336897 4:0.0146179 5:-0.000593223 6:0.0146512 7:0.541945 8:0.124274 9:0.333781 10:0.0176724 11:0.666219 12:0.225848 13:0.186279
0 1:0.437523 2:0.214307 3:0.0569599 4:0.39081 5:-0.0164776 6:0.01571 7:0.665218 8:0.332697 9:0.0020851 10:0.0560066 11:0.997915 12:0.62758 13:0.00155969
0 1:0.0113406 2:0.00517549 3:-0.00137245 4:0.00907234 5:0.0143385 6:0.0563111 7:0.761163 8:0.205782 9:0.0330556 10:0.0120115 11:0.966944 12:0.242874 13:0.0259893
0 1:0.488153 2:-0.121391 3:0.0243552 4:0.345157 5:-0.0395905 6:0.0508744 7:0.504459 8:0.414465 9:0.0810761 10:0.192077 11:0.918924 12:0.820738 13:0.0514241
1 1:0.0213845 2:0.0205705 3:0.019674 4:0.0639767 5:0.00275047 6:0.0492718 7:0.321117 8:0.600762 9:0.0781204 10:0.0287894 11:0.92188 12:0.381256 13:0.0444623
0 1:0.626242 2:0.475209 3:0.094207 4:0.840464 5:0.0364707 6:0.0566641 7:0.789308 8:0.179858 9:0.0308348 10:0.228953 11:0.969165 12:0.222588 13:0.0248362
0 1:1.04802 2:-0.0358679 3:0.0496541 4:0.28693 5:-0.0458027 6:0.0291361 7:0.722223 8:0.2593 9:0.0184769 10:0.181521 11:0.981523 12:0.382464 13:0.0142541
1 1:0.0653909 2:-0.0130876 3:-0.0024065 4:0.0183051 5:0.0191699 6:0.0519493 7:0.226776 8:0.669155 9:0.104068 10:0.0311947 11:0.895932 12:0.387797 13:0.0554353
0 1:0.415855 2:0.053566 3:0.0314808 4:0.274156 5:-0.053278 6:0.0605227 7:0.370669 8:0.530504 9:0.0988273 10:0.17207 11:0.901173 12:0.851872 13:0.0571865
1 1:0.0186456 2:0.0167147 3:0.0205556 4:0.0613067 5:0.00443699 6:0.0524629 7:0.293259 8:0.63042 9:0.0763206 10:0.028059 11:0.923679 12:0.377098 13:0.0428031
1 1:0.0619267 2:0.0233684 3:0.00424331 4:0.023305 5:-0.0114331 6:0.037898 7:0.414537 8:0.483369 9:0.102094 10:0.028528 11:0.897906 12:0.362195 13:0.0604981
0 1:0.641594 2:0.184006 3:-0.000142911 4:0.301387 5:-0.0599339 6:0.0167902 7:0.675421 8:0.321507 9:0.00307202 10:0.0722213 11:0.996928 12:0.588291 13:0.00231388
0 1:0.36142 2:0.0556533 3:-0.0116515 4:0.184946 5:0.0437428 6:0.0128025 7:0.520444 8:0.4779 9:0.00165558 10:0.034956 11:0.998344 12:0.681767 13:0.00111772
1 1:0.0529678 2:0.0204185 3:0.005775 4:0.0273774 5:-0.00703388 6:0.0372571 7:0.371925 8:0.429331 9:0.198743 10:0.0321728 11:0.801257 12:0.362063 13:0.108792
0 1:0.00696348 2:0.00120321 3:0.0011511 4:0.006521 5:-0.00100149 6:0.0676673 7:0.882362 8:0.0366634 9:0.0809745 10:0.0143522 11:0.919026 12:0.249335 13:0.0675568
0 1:0.702682 2:0.185567 3:0.00126146 4:0.279698 5:-0.0565233 6:0.0157797 7:0.710891 8:0.286967 9:0.00214189 10:0.0658883 11:0.997858 12:0.544492 13:0.00165877
1 1:0.0681652 2:-0.020116 3:-0.00565145 4:0.0240484 5:0.01991 6:0.052614 7:0.352128 8:0.531543 9:0.116329 10:0.034676 11:0.883671 12:0.405686 13:0.0659387
1 1:0.0436982 2:0.0283277 3:0.0124806 4:0.0386025 5:-0.00360473 6:0.0549701 7:0.244897 8:0.618177 9:0.136925 10:0.0340523 11:0.863074 12:0.395264 13:0.0723697
0 1:0.850396 2:0.183418 3:-0.0199121 4:0.290187 5:-0.0614461 6:0.0164762 7:0.726886 8:0.269996 9:0.00311803 10:0.0859345 11:0.996882 12:0.451105 13:0.00244316
1 1:0.0452971 2:0.0261917 3:0.0105537 4:0.0341484 5:-0.0083786 6:0.0548246 7:0.143914 8:0.720433 9:0.135653 10:0.0328899 11:0.864347 12:0.38935 13:0.0681079
0 1:0.0278375 2:-0.00506122 3:-0.00313547 4:0.0144435 5:0.000831505 6:0.0149329 7:0.52765 8:0.0514844 9:0.420866 10:0.0176375 11:0.579135 12:0.221919 13:0.222302
0 1:0.574781 2:0.280024 3:0.0647404 4:0.428369 5:-0.0119732 6:0.0156629 7:0.718306 8:0.279446 9:0.00224774 10:0.0681382 11:0.997752 12:0.529716 13:0.00175066
0 1:0.0183026 2:0.00145282 3:0.00769405 4:0.0162046 5:0.0019008 6:0.050676 7:0.669828 8:0.0390971 9:0.291075 10:0.0240669 11:0.708925 12:0.289061 13:0.179538
0 1:0.00999828 2:0.00268527 3:-0.00408265 4:0.00462474 5:-0.0124469 6:0.0590328 7:0.839437 8:0.135889 9:0.0246745 10:0.00983332 11:0.975325 12:0.228565 13:0.0208182
0 1:0.0132514 2:-0.000720873 3:0.00384584 4:0.0152876 5:-0.0014292 6:0.0148793 7:0.220116 8:0.239599 9:0.540285 10:0.0140294 11:0.459715 12:0.182593 13:0.232865
0 1:0.325771 2:0.188691 3:0.0297185 4:0.33387 5:-0.0223935 6:0.0112796 7:0.709142 8:0.288002 9:0.00285549 10:0.0487477 11:0.997144 12:0.635491 13:0.00220721
0 1:0.125498 2:0.0339502 3:-0.000326006 4:0.0376991 5:0.000267472 6:4.28304e-05 7:0.809564 8:0.190162 9:0.000273827 10:0.00512186 11:0.999726 12:0.367977 13:0.00022997
1 1:0.0596547 2:0.0193563 3:0.0107236 4:0.0231081 5:-0.00669299 6:0.036037 7:0.443345 8:0.40735 9:0.149305 10:0.0303902 11:0.850695 12:0.359017 13:0.0875194
0 1:0.747223 2:-0.149638 3:0.0301885 4:0.377443 5:-0.0586139 6:0.0364909 7:0.587548 8:0.379265 9:0.0331867 10:0.192137 11:0.966813 12:0.638629 13:0.0229564
1 1:0.0510574 2:0.0274367 3:0.0159464 4:0.036337 5:-0.00518272 6:0.0554533 7:0.28578 8:0.573142 9:0.141078 10:0.0358281 11:0.858922 12:0.406046 13:0.0760406
0 1:1.33508 2:-0.0166563 3:0.0010225 4:0.2673 5:-0.0401179 6:0.0172856 7:0.795319 8:0.19644 9:0.00824063 10:0.158955 11:0.991759 12:0.0179806 13:0.00679404
0 1:0.0105893 2:0.00234676 3:-0.00394223 4:0.0112136 5:-0.0054056 6:0.0256964 7:0.636435 8:0.0668337 9:0.296731 10:0.0136191 11:0.703269 12:0.189652 13:0.178722
0 1:0.00244726 2:-0.00184448 3:0.0010014 4:0.00463428 5:-0.00108758 6:0.0184604 7:0.703395 8:0.22199 9:0.0746152 10:0.00522977 11:0.925385 12:0.112059 13:0.0544152
0 1:1.09929 2:-0.139567 3:0.0612571 4:0.292135 5:-0.0602531 6:0.0363994 7:0.752972 8:0.227464 9:0.0195643 10:0.190593 11:0.980436 12:0.305057 13:0.0154464
0 1:0.00853545 2:-0.00216888 3:0.00980128 4:0.0222213 5:-0.0127775 6:0.0365498 7:0.663027 8:0.225254 9:0.111719 10:0.0155712 11:0.888281 12:0.23498 13:0.0771173
0 1:0.888767 2:0.115239 3:0.00824478 4:0.254708 5:-0.0469221 6:0.0182355 7:0.7311 8:0.259877 9:0.00902266 10:0.122152 11:0.990977 12:0.470436 13:0.00706041
1 1:0.0230953 2:0.0231866 3:0.0167716 4:0.0623671 5:-0.00875557 6:0.0596804 7:0.0958831 8:0.82591 9:0.0782068 10:0.0302768 11:0.921793 12:0.400713 13:0.0394521
0 1:1.35342 2:-0.0143284 3:0.0242397 4:0.272772 5:-0.045275 6:0.021443 7:0.792944 8:0.197312 9:0.00974345 10:0.171097 11:0.990256 12:0.00319184 13:0.00800744
0 1:0.00894662 2:-0.000737828 3:0.00758356 4:0.0506582 5:-0.032952 6:0.0533794 7:0.756304 8:0.165454 9:0.0782417 10:0.0228333 11:0.921758 12:0.324342 13:0.0591872
0 1:0.88366 2:-0.162635 3:0.0622828 4:0.313846 5:-0.0583988 6:0.0346847 7:0.702915 8:0.273661 9:0.0234234 10:0.178148 11:0.976577 12:0.503814 13:0.0177381
0 1:0.588607 2:0.0415102 3:-0.024795 4:0.252439 5:-0.0516913 6:0.0143201 7:0.568459 8:0.426252 9:0.00528927 10:0.0783826 11:0.994711 12:0.676054 13:0.00368121
1 1:0.0643327 2:-0.0122132 3:-0.00454189 4:0.0164681 5:0.021118 6:0.0496722 7:0.268509 8:0.665231 9:0.0662597 10:0.0264613 11:0.93374 12:0.371898 13:0.036857
1 1:0.0532014 2:0.0262212 3:0.00525851 4:0.0316063 5:-0.0118534 6:0.0493212 7:0.250872 8:0.609763 9:0.139365 10:0.0334434 11:0.860635 12:0.38961 13:0.0737972
1 1:0.023654 2:0.0216189 3:0.0214846 4:0.0583416 5:0.000262302 6:0.0485445 7:0.286929 8:0.650944 9:0.0621265 10:0.0260196 11:0.937873 12:0.371134 13:0.034997
0 1:0.00550105 2:0.000913674 3:0.0020971 4:0.00665599 5:-0.00126411 6:0.067311 7:0.893791 8:0.0334908 9:0.0727182 10:0.0133242 11:0.927282 12:0.243227 13:0.0616817
0 1:0.521941 2:0.0928738 3:-0.00580655 4:0.261804 5:-0.0561705 6:0.0158439 7:0.55904 8:0.435139 9:0.00582113 10:0.0756716 11:0.994179 12:0.690257 13:0.00402351
0 1:0.00529473 2:0.00230209 3:-0.00194235 4:0.00621077 5:-0.00597702 6:0.072125 7:0.895788 8:0.0585583 9:0.0456539 10:0.0122325 11:0.954346 12:0.246584 13:0.0397037
0 1:0.474586 2:0.515458 3:0.0858131 4:1.14016 5:0.0969722 6:0.0625586 7:0.860792 8:0.107568 9:0.0316401 10:0.234826 11:0.96836 12:-0.0531801 13:0.0270232
1 1:0.0628377 2:-0.0247509 3:-0.00361745 4:0.0275475 5:0.0208175 6:0.0495142 7:0.376041 8:0.530528 9:0.093431 10:0.0315861 11:0.906569 12:0.392833 13:0.0544029
0 1:0.72607 2:0.277514 3:0.0044493 4:0.361144 5:-0.0582823 6:0.0162687 7:0.743166 8:0.254545 9:0.00228819 10:0.0734084 11:0.997712 12:0.463756 13:0.00181729
0 1:0.00473449 2:0.00152468 3:0.00197535 4:0.00479747 5:0.000826356 6:0.0360808 7:0.829929 8:0.0812254 9:0.0888452 10:0.0089573 11:0.911155 12:0.170044 13:0.0705728
0 1:0.0110513 2:0.00372376 3:-0.00651375 4:0.00684101 5:0.0103635 6:0.0684632 7:0.813074 8:0.15296 9:0.0339651 10:0.0130973 11:0.966035 12:0.259043 13:0.02782
1 1:0.0587509 2:-0.0246512 3:0.000567167 4:0.029501 5:0.0201255 6:0.0468209 7:0.327537 8:0.578191 9:0.0942722 10:0.0304846 11:0.905728 12:0.384704 13:0.0533596
1 1:0.0572878 2:-0.0274033 3:0.00539203 4:0.0335418 5:0.0194639 6:0.0508736 7:0.254366 8:0.654775 9:0.0908594 10:0.0314549 11:0.909141 12:0.396728 13:0.0494744
0 1:0.415557 2:0.0175163 3:0.00793646 4:0.112951 5:-0.0330883 6:0.0119436 7:0.706928 8:0.289031 9:0.00404076 10:0.0440817 11:0.995959 12:0.63231 13:0.0031152
0 1:0.235118 2:0.0119804 3:0.00655503 4:0.198463 5:-0.00832147 6:0.0779768 7:0.180361 8:0.49692 9:0.322719 10:0.15328 11:0.677281 12:0.858732 13:0.150637
1 1:0.0502113 2:0.0275856 3:0.0164186 4:0.0375747 5:-0.00543813 6:0.0539373 7:0.292291 8:0.569858 9:0.137851 10:0.0353509 11:0.862149 12:0.403521 13:0.0746931
0 1:0.470648 2:0.0296944 3:0.00465064 4:0.162096 5:-0.0461632 6:0.0151676 7:0.634809 8:0.361978 9:0.00321278 10:0.0499384 11:0.996787 12:0.66732 13:0.00234783
0 1:0.76309 2:0.33977 3:0.0112209 4:0.42698 5:-0.0577062 6:0.0163735 7:0.76393 8:0.234195 9:0.00187546 10:0.0742771 11:0.998125 12:0.374699 13:0.00151498
0 1:0.00190911 2:-0.00103585 3:-0.0030617 4:0.00836147 5:0.000544678 6:0.0347561 7:0.757904 8:0.199709 9:0.0423872 10:0.00761756 11:0.957613 12:0.167612 13:0.0329994
0 1:0.646753 2:0.0734619 3:-0.0232191 4:0.262573 5:-0.0563249 6:0.0154437 7:0.607855 8:0.387416 9:0.00472895 10:0.0813355 11:0.995271 12:0.641209 13:0.00338538
0 1:0.481445 2:0.395678 3:0.0723537 4:1.06504 5:-0.0130405 6:0.0296127 7:0.762937 8:0.228433 9:0.00863034 10:0.160621 11:0.99137 12:0.112846 13:0.00692814
0 1:0.00568603 2:-0.0082222 3:0.00926606 4:0.0270627 5:-0.0241509 6:0.0398576 7:0.859446 8:0.0946504 9:0.0459037 10:0.0113925 11:0.954096 12:0.228371 13:0.0386897
0 1:0.00929479 2:0.00390386 3:0.0033652 4:0.00658707 5:-0.0105649 6:0.050512 7:0.776557 8:0.195479 9:0.0279642 10:0.00977206 11:0.972036 12:0.218033 13:0.0223462
0 1:0.0119732 2:0.00429508 3:0.00181314 4:0.0072646 5:0.00585446 6:0.0689531 7:0.796631 8:0.139422 9:0.0639467 10:0.0163646 11:0.936053 12:0.269819 13:0.0504584
0 1:0.921966 2:0.0530985 3:0.0228557 4:0.255022 5:-0.0464425 6:0.023566 7:0.718791 8:0.266726 9:0.0144832 10:0.147971 11:0.985517 12:0.478948 13:0.0111779
0 1:0.305144 2:0.0377655 3:-0.0184107 4:0.210619 5:0.0464527 6:0.0135831 7:0.340224 8:0.656998 9:0.0027781 10:0.0389654 11:0.997222 12:0.698384 13:0.00167098
0 1:0.490893 2:0.251271 3:0.0185919 4:0.384292 5:-0.0467934 6:0.0145623 7:0.721354 8:0.27669 9:0.00195591 10:0.0567527 11:0.998044 12:0.57986 13:0.00152734
0 1:0.501145 2:-0.131964 3:0.019597 4:0.438851 5:-0.0557585 6:0.0457431 7:0.446409 8:0.491326 9:0.0622642 10:0.198534 11:0.937736 12:0.792337 13:0.0385333
1 1:0.0688464 2:-0.0260837 3:0.00318272 4:0.0286045 5:0.0153981 6:0.0564488 7:0.261198 8:0.608957 9:0.129845 10:0.0377018 11:0.870155 12:0.424487 13:0.0694862
0 1:0.0114253 2:0.00338025 3:-0.00408077 4:0.00899072 5:0.0152598 6:0.0562003 7:0.779772 8:0.182004 9:0.0382242 10:0.0123848 11:0.961776 12:0.24232 13:0.030374
0 1:0.981566 2:0.0307916 3:-0.0587914 4:0.197147 5:0.0366479 6:0.0141779 7:0.793382 8:0.203601 9:0.00301648 10:0.084237 11:0.996984 12:0.355193 13:0.00249371
0 1:0.00124903 2:-0.00183331 3:0.000859685 4:0.00667647 5:0.000216654 6:0.0163617 7:0.559006 8:0.402124 9:0.0388704 10:0.00423161 11:0.96113 12:0.107812 13:0.0262662
0 1:0.303553 2:0.170732 3:0.0258389 4:0.282699 5:-0.0252723 6:0.0121695 7:0.713736 8:0.283331 9:0.00293321 10:0.0437916 11:0.997067 12:0.633426 13:0.00227522
0 1:0.838252 2:0.0798402 3:-0.0413603 4:0.180766 5:0.0347928 6:0.0127671 7:0.787639 8:0.21006 9:0.00230048 10:0.0669008 11:0.997699 12:0.459738 13:0.00189393
1 1:0.0416903 2:0.0259918 3:0.0124981 4:0.0373065 5:-0.00479426 6:0.0510553 7:0.233979 8:0.620981 9:0.145039 10:0.0327154 11:0.854961 12:0.382464 13:0.0758947
1 1:0.0353025 2:0.0139545 3:0.00410387 4:0.0282756 5:-0.0104798 6:0.0317229 7:0.220901 8:0.533872 9:0.245228 10:0.0271147 11:0.754772 12:0.316618 13:0.12114
0 1:0.00873212 2:0.00413779 3:0.000612288 4:0.0097698 5:0.0174614 6:0.0548403 7:0.824768 8:0.145852 9:0.0293798 10:0.010513 11:0.97062 12:0.23016 13:0.0243894
0 1:0.0111883 2:0.000556615 3:-0.00761253 4:0.0245719 5:-0.00964219 6:0.0278049 7:0.505437 8:0.292643 9:0.20192 10:0.0173835 11:0.79808 12:0.233915 13:0.119023
0 1:0.0012225 2:-0.00241272 3:0.000536017 4:0.00992379 5:8.04368e-05 6:0.0167292 7:0.37021 8:0.595141 9:0.0346484 10:0.00468001 11:0.965352 12:0.120825 13:0.0208169
1 1:0.0654102 2:-0.0133065 3:-0.00207835 4:0.0160488 5:0.0174027 6:0.0479256 7:0.26248 8:0.650406 9:0.0871145 10:0.0284006 11:0.912885 12:0.373395 13:0.0477435
0 1:0.0121755 2:0.00139746 3:-0.00849677 4:0.0107682 5:0.0185714 6:0.0689431 7:0.82737 8:0.12537 9:0.0472606 10:0.0151637 11:0.952739 12:0.271322 13:0.0387416
0 1:0.0108189 2:0.00398039 3:0.000445185 4:0.00429733 5:0.00625591 6:0.0604379 7:0.795276 8:0.173731 9:0.0309928 10:0.0113192 11:0.969007 12:0.237577 13:0.0250808
0 1:0.675067 2:0.093066 3:-0.00441519 4:0.273323 5:-0.0527817 6:0.0160816 7:0.621884 8:0.370385 9:0.00773097 10:0.0995086 11:0.992269 12:0.631695 13:0.00557851
0 1:0.578036 2:0.0953181 3:-0.0166651 4:0.269588 5:-0.0552953 6:0.0150415 7:0.584088 8:0.410093 9:0.00581933 10:0.0814673 11:0.994181 12:0.670557 13:0.00409313
1 1:0.0455911 2:0.0274198 3:0.014789 4:0.0368356 5:-0.00349899 6:0.0536615 7:0.285596 8:0.579888 9:0.134516 10:0.0337139 11:0.865484 12:0.392607 13:0.072754
0 1:0.00994765 2:0.00327671 3:-0.00264362 4:0.00581853 5:-0.0106042 6:0.0549474 7:0.812997 8:0.141251 9:0.0457522 10:0.0117322 11:0.954248 12:0.228206 13:0.0371138
0 1:0.317002 2:0.171904 3:0.0233755 4:0.32068 5:-0.0369582 6:0.0140567 7:0.67534 8:0.321841 9:0.00281931 10:0.047669 11:0.997181 12:0.651085 13:0.0021238
1 1:0.0646456 2:0.0257207 3:0.00439445 4:0.0269715 5:-0.0135217 6:0.0383095 7:0.42693 8:0.476604 9:0.0964663 10:0.0296458 11:0.903534 12:0.374131 13:0.0577803
0 1:0.242208 2:0.155935 3:0.0462372 4:0.981014 5:0.0564145 6:0.0427077 7:0.786471 8:0.182106 9:0.031423 10:0.191789 11:0.968577 12:0.42465 13:0.0252403
1 1:0.0423866 2:0.027032 3:0.0148089 4:0.0419573 5:-0.00117369 6:0.052514 7:0.312245 8:0.527238 9:0.160517 10:0.0355213 11:0.839483 12:0.397056 13:0.0868471
0 1:0.900811 2:0.494762 3:0.0977914 4:0.651999 5:-0.00384468 6:0.0449459 7:0.781079 8:0.200295 9:0.0186261 10:0.206262 11:0.981374 12:0.116953 13:0.0150508
1 1:0.0123511 2:-0.00205078 3:0.0031868 4:0.0138008 5:-0.000276832 6:0.0135675 7:0.20699 8:0.248831 9:0.544179 10:0.0128425 11:0.455821 12:0.170604 13:0.232835
0 1:0.00445163 2:-0.000334239 3:0.00373693 4:0.00525923 5:-0.00400998 6:0.0722723 7:0.930749 8:0.0110803 9:0.0581704 10:0.0115704 11:0.94183 12:0.240369 13:0.051596
0 1:0.638886 2:-0.301029 3:-0.0879529 4:0.477588 5:0.0590152 6:0.0510806 7:0.720593 8:0.237019 9:0.0423884 10:0.201345 11:0.957612 12:0.577914 13:0.0320688
0 1:0.71462 2:0.0703464 3:0.0319682 4:0.305089 5:-0.0643976 6:0.0446315 7:0.572182 8:0.391657 9:0.0361612 10:0.181153 11:0.963839 12:0.690675 13:0.0247006
0 1:0.00109534 2:0.000514428 3:0.00069869 4:0.0015484 5:0.00201183 6:0.0158623 7:0.901647 8:0.0528219 9:0.0455308 10:0.00266663 11:0.954469 12:0.0822865 13:0.0398037
0 1:0.011956 2:-0.00399724 3:0.00590105 4:0.0178009 5:-0.00481366 6:0.0190064 7:0.487325 8:0.19673 9:0.315945 10:0.0145363 11:0.684055 12:0.195576 13:0.172778
1 1:0.0203443 2:0.0174701 3:0.0179005 4:0.0622182 5:-0.000733298 6:0.050559 7:0.214672 8:0.683109 9:0.102219 10:0.0304236 11:0.897781 12:0.382833 13:0.0541543
0 1:0.927803 2:0.119551 3:0.0190131 4:0.262887 5:-0.0509628 6:0.0198332 7:0.732032 8:0.260025 9:0.0079424 10:0.122039 11:0.992058 12:0.434919 13:0.00622489
1 1:0.0403257 2:0.0274088 3:0.0109345 4:0.0402309 5:-0.00661693 6:0.0574543 7:0.133633 8:0.726234 9:0.140133 10:0.0340582 11:0.859867 12:0.396919 13:0.0698396
0 1:0.0129671 2:0.00450571 3:-0.00190704 4:0.00738712 5:0.00268247 6:0.060885 7:0.746655 8:0.176606 9:0.0767386 10:0.0164234 11:0.923261 12:0.260391 13:0.0576946
0 1:0.00954937 2:0.00334152 3:0.00107424 4:0.00678767 5:-0.0113911 6:0.0512039 7:0.791553 8:0.165126 9:0.0433211 10:0.0112359 11:0.956679 12:0.222165 13:0.034608
0 1:0.00849803 2:0.00189038 3:0.00791579 4:0.0305043 5:-0.0199723 6:0.0475865 7:0.671443 8:0.246006 9:0.0825514 10:0.0184366 11:0.917449 12:0.276741 13:0.0585011
0 1:0.228925 2:0.0913758 3:0.0374297 4:0.307425 5:-0.030197 6:0.0142736 7:0.504061 8:0.494343 9:0.0015964 10:0.0340148 11:0.998404 12:0.682575 13:0.00106602
0 1:0.00374426 2:0.000140177 3:0.00518866 4:0.00736704 5:-0.0144735 6:0.0603843 7:0.923588 8:0.0441713 9:0.0322405 10:0.00870973 11:0.967759 12:0.215801 13:0.0290808
0 1:0.601818 2:0.531125 3:0.0922201 4:1.04241 5:0.0530834 6:0.0591086 7:0.8163 8:0.154098 9:0.0296019 10:0.246874 11:0.970398 12:0.0054182 13:0.0243978
1 1:0.0467077 2:0.0235381 3:0.0080848 4:0.0305166 5:-0.0124521 6:0.0499874 7:0.130837 8:0.736567 9:0.132596 10:0.0309262 11:0.867404 12:0.375357 13:0.0662398
0 1:0.0026841 2:-0.00136434 3:0.00100295 4:0.00711477 5:0.00430943 6:0.0298487 7:0.775735 8:0.155302 9:0.0689624 10:0.00763836 11:0.931038 12:0.154099 13:0.0533259
1 1:0.0295383 2:0.0234347 3:0.0154218 4:0.0574504 5:-0.00272072 6:0.0427332 7:0.328042 8:0.538836 9:0.133123 10:0.0321402 11:0.866877 12:0.380043 13:0.0737489
0 1:0.013328 2:0.000523083 3:-0.0134963 4:0.00773669 5:0.0133482 6:0.069009 7:0.839475 8:0.113643 9:0.0468824 10:0.0146194 11:0.953118 12:0.266405 13:0.038829
0 1:0.752415 2:0.0609407 3:-0.0252829 4:0.273901 5:-0.0499393 6:0.0137359 7:0.639522 8:0.354934 9:0.00554434 10:0.0959047 11:0.994456 12:0.585518 13:0.00405875
0 1:0.752167 2:-0.154368 3:0.0431002 4:0.376473 5:-0.0643279 6:0.0383564 7:0.595948 8:0.371792 9:0.0322605 10:0.191216 11:0.96774 12:0.62983 13:0.0224606
0 1:1.21588 2:-0.152143 3:0.0427555 4:0.283632 5:-0.0530723 6:0.0314386 7:0.784128 8:0.199289 9:0.0165827 10:0.190023 11:0.983417 12:0.163511 13:0.013455
0 1:0.00821302 2:0.00104034 3:0.00922462 4:0.0208453 5:-0.0131787 6:0.0451422 7:0.674 8:0.235876 9:0.0901239 10:0.0161681 11:0.909876 12:0.249321 13:0.0636412
0 1:0.00638971 2:0.00442714 3:0.00572633 4:0.0104602 5:0.00989491 6:0.0506467 7:0.812778 8:0.121422 9:0.0658001 10:0.0124409 11:0.9342 12:0.223716 13:0.0525131
1 1:0.0194038 2:0.0186618 3:0.0187574 4:0.0624613 5:0.00121971 6:0.0522186 7:0.247612 8:0.67095 9:0.0814383 10:0.0288253 11:0.918562 12:0.381307 13:0.0444089
0 1:0.595982 2:0.135501 3:-0.000821471 4:0.281358 5:-0.0595105 6:0.0168521 7:0.622107 8:0.373801 9:0.0040913 10:0.0748177 11:0.995909 12:0.641791 13:0.00296045
1 1:0.0222914 2:0.0206274 3:0.0207383 4:0.0634125 5:0.00445492 6:0.0478717 7:0.360102 8:0.562153 9:0.0777441 10:0.0286014 11:0.922256 12:0.378817 13:0.0452621
1 1:0.0504037 2:0.0247176 3:0.00568634 4:0.0272898 5:-0.0137444 6:0.0448229 7:0.248306 8:0.661244 9:0.0904501 10:0.0271448 11:0.90955 12:0.360798 13:0.0491005
0 1:0.00487001 2:-0.00642154 3:0.00670228 4:0.0227767 5:-0.0192826 6:0.0446956 7:0.78978 8:0.161577 9:0.0486427 10:0.0124732 11:0.951357 12:0.233942 13:0.0386402
0 1:1.14702 2:-0.112307 3:-0.0209552 4:0.288464 5:-0.0447645 6:0.0148187 7:0.756994 8:0.237545 9:0.00546109 10:0.127658 11:0.994539 12:0.215065 13:0.00437424
0 1:0.00203722 2:0.000741158 3:0.000492931 4:0.00204695 5:-0.00173843 6:0.0207584 7:0.868908 8:0.0751356 9:0.0559564 10:0.00406633 11:0.944044 12:0.105009 13:0.0471391
0 1:1.40893 2:-0.144551 3:0.0753065 4:0.261506 5:-0.0496838 6:0.0368023 7:0.824755 8:0.157912 9:0.017333 10:0.207323 11:0.982667 12:-0.0749601 13:0.014534
0 1:0.895742 2:0.142693 3:-0.0037099 4:0.274897 5:-0.0458326 6:0.0161102 7:0.728348 8:0.263329 9:0.00832294 10:0.12169 11:0.991677 12:0.45494 13:0.00650243
0 1:0.894897 2:0.316148 3:0.0627349 4:0.46611 5:-0.0601114 6:0.0330541 7:0.697158 8:0.294514 9:0.00832806 10:0.144725 11:0.991672 12:0.341568 13:0.00635162
0 1:0.610267 2:0.316249 3:0.0524663 4:0.385978 5:-0.00772684 6:0.0121152 7:0.795453 8:0.202143 9:0.00240374 10:0.0659406 11:0.997596 12:0.464582 13:0.00199158
0 1:0.0129128 2:-0.00427887 3:0.0034895 4:0.0154377 5:-0.00290482 6:0.012716 7:0.475868 8:0.0940736 9:0.430059 10:0.0127892 11:0.569941 12:0.173362 13:0.22007
0 1:0.0168617 2:0.00148322 3:0.00486831 4:0.0158317 5:0.00536475 6:0.0461533 7:0.659238 8:0.0353272 9:0.305435 10:0.0225298 11:0.694565 12:0.274514 13:0.18554
0 1:0.0101258 2:0.00208203 3:-0.000299101 4:0.0163184 5:-0.00078743 6:0.0178359 7:0.103499 8:0.379142 9:0.517359 10:0.0141996 11:0.482641 12:0.185103 13:0.214328
0 1:0.768282 2:0.20695 3:-0.0113513 4:0.290927 5:-0.0580929 6:0.0156296 7:0.733389 8:0.263727 9:0.0028842 10:0.0775676 11:0.997116 12:0.491595 13:0.00227193
0 1:0.142222 2:0.0895856 3:-0.0621545 4:0.101988 5:-0.0536039 6:0.0549321 7:0.875348 8:0.0462679 9:0.0783839 10:0.0531587 11:0.921616 12:0.530477 13:0.0651551
0 1:0.3569 2:0.0407983 3:-0.0138751 4:0.15775 5:0.0381574 6:0.0117021 7:0.560282 8:0.437561 9:0.00215745 10:0.0358691 11:0.997843 12:0.66714 13:0.00149628
0 1:0.217963 2:0.0929493 3:0.0327472 4:0.284126 5:-0.0294559 6:0.0133863 7:0.528313 8:0.469694 9:0.00199269 10:0.0342638 11:0.998007 12:0.669784 13:0.00135219
